codigoint;codigoean;descricao;loja;embseparacao;ppcx;eicx;capcx;ltmix;secaoope;grupomerc
1022354;7891097107276;REQUEIJAO PRESIDENT QJO BRIE 200G;012;12;0,00;0,00;0,00;A;23;232
1022354;7891097107276;REQUEIJAO PRESIDENT QJO BRIE 200G;013;12;0,00;0,00;0,00;A;23;232
1022354;7891097107276;REQUEIJAO PRESIDENT QJO BRIE 200G;014;12;0,00;0,00;0,00;A;23;232
1022354;7891097107276;REQUEIJAO PRESIDENT QJO BRIE 200G;017;12;0,00;0,00;0,00;A;23;232
1022354;7891097107276;REQUEIJAO PRESIDENT QJO BRIE 200G;018;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;001;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;002;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;003;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;004;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;005;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;006;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;007;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;008;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;011;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;012;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;013;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;014;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;017;12;0,00;0,00;0,00;A;23;232
1022352;7891097107283;REQUEIJAO PRESIDENT QJO CHEDDAR 200G;018;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;002;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;003;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;006;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;011;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;012;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;013;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;014;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;017;12;0,00;0,00;0,00;A;23;232
2303269;7891097102592;REQUEIJAO PRESIDENT TRADICIONAL 200G;018;12;0,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;002;1;0,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;003;1;0,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;011;1;0,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;012;1;0,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;013;1;0,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;014;1;8,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;017;1;0,00;0,00;0,00;A;23;232
1000551;7896504305207;REQUEIJAO STA CLARA 4 QUEIJOS 1,8KG;018;1;0,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;002;1;0,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;003;1;0,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;011;1;0,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;012;1;0,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;013;1;0,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;014;1;1,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;017;1;0,00;0,00;0,00;A;23;232
1018885;7896504306310;REQUEIJAO STA CLARA BISNAGA 1,8KG;018;1;0,00;0,00;0,00;A;23;232
1003430;7896504308345;REQUEIJAO STA CLARA CHEDDAR BISN 400G;002;1;0,00;0,00;0,00;A;23;232
1003430;7896504308345;REQUEIJAO STA CLARA CHEDDAR BISN 400G;003;1;0,00;0,00;0,00;A;23;232
1003430;7896504308345;REQUEIJAO STA CLARA CHEDDAR BISN 400G;011;1;0,00;0,00;0,00;A;23;232
1003430;7896504308345;REQUEIJAO STA CLARA CHEDDAR BISN 400G;012;1;0,00;0,00;0,00;A;23;232
1003430;7896504308345;REQUEIJAO STA CLARA CHEDDAR BISN 400G;014;1;0,00;0,00;0,00;A;23;232
1003430;7896504308345;REQUEIJAO STA CLARA CHEDDAR BISN 400G;017;1;0,00;0,00;0,00;A;23;232
1003430;7896504308345;REQUEIJAO STA CLARA CHEDDAR BISN 400G;018;1;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;001;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;002;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;003;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;004;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;005;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;006;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;007;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;008;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;011;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;012;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;013;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;014;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;017;6;0,00;0,00;0,00;A;23;232
1024061;7896504310201;REQUEIJAO STA CLARA LIGHT 400G;018;6;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;002;1;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;003;1;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;011;1;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;012;1;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;013;1;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;014;1;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;017;1;0,00;0,00;0,00;A;23;232
1003429;7896504308338;REQUEIJAO STA CLARA TRAD BISN 400G;018;1;0,00;0,00;0,00;A;23;232
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;002;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;003;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;004;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;005;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;006;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;007;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;008;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;011;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;012;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;013;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;014;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;017;12;0,00;0,00;0,00;A;23;233
1005353;7896691104812;BEB LACT CAROLINA KIDS C/FLOCOS 125G;018;12;0,00;0,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;001;12;0,00;0,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;002;12;0,50;0,50;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;003;12;1,00;1,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;004;12;0,50;0,50;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;005;12;0,50;0,50;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;006;12;0,00;0,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;007;12;1,00;1,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;008;12;0,00;0,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;011;12;0,00;0,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;012;12;0,33;0,33;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;013;12;0,00;0,00;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;014;12;1,25;1,67;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;017;12;0,17;0,17;0,00;A;23;233
27923;7891097101854;BEBIDA LACT BATAVO C/POLPA MOR/COCO C/6;018;12;1,00;1,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;002;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;003;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;004;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;005;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;006;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;007;12;1,00;1,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;008;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;011;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;012;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;013;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;014;12;0,00;0,00;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;017;12;0,92;0,92;0,00;A;23;233
9927698;7891097101861;BEBIDA LACT BATAVO C/POLPA MOR/PES C/6;018;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;002;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;003;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;004;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;005;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;006;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;007;12;1,00;1,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;008;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;011;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;012;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;013;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;014;12;0,00;0,00;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;017;12;0,92;0,92;0,00;A;23;233
9927674;7891097101717;BEBIDA LACT BATAVO C/POLPA MORANGO 510G;018;12;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;001;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;002;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;003;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;004;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;005;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;006;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;007;128;0,77;0,78;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;008;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;011;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;012;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;013;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;014;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;017;128;0,00;0,00;0,00;A;23;233
8001028;7897903111031;BEBIDA LACT BIOLAT 130G;018;128;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;001;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;002;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;003;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;004;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;005;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;006;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;007;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;008;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;011;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;012;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;013;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;014;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;017;12;0,00;0,00;0,00;A;23;233
1017918;7896691102641;BEBIDA LACT CAROLINA  MOR/COCO BAND 510G;018;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;001;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;002;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;003;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;004;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;005;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;006;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;007;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;008;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;011;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;012;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;013;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;014;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;017;12;0,00;0,00;0,00;A;23;233
1017921;7896691103419;BEBIDA LACT CAROLINA  MOR/SAL FRUTA 510G;018;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;001;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;002;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;003;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;004;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;005;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;006;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;007;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;008;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;011;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;012;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;013;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;014;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;017;12;0,00;0,00;0,00;A;23;233
1007066;7896691102559;BEBIDA LACT CAROLINA  MORANGO BAND 510G;018;12;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;002;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;003;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;004;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;005;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;006;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;007;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;008;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;011;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;012;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;013;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;014;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;017;6;0,00;0,00;0,00;A;23;233
1007765;7896691104706;BEBIDA LACT CAROLINA ACAI C/MOR 1250G;018;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;002;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;003;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;004;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;005;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;006;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;007;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;008;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;011;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;012;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;013;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;014;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;017;6;0,00;0,00;0,00;A;23;233
1007083;7896691104690;BEBIDA LACT CAROLINA ACAI/BANANA 1250G;018;6;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;002;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;003;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;004;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;005;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;006;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;007;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;008;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;011;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;012;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;013;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;014;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;017;12;0,00;0,00;0,00;A;23;233
1007489;7896691104515;BEBIDA LACT CAROLINA ACAI/MORANGO 150G;018;12;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;002;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;003;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;006;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;011;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;012;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;013;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;014;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;017;6;0,00;0,00;0,00;A;23;233
1007090;7896691102849;BEBIDA LACT CAROLINA AMEIXA 850G;018;6;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;002;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;003;1;0,00;0,00;0,00;A;23;233
1007064;7896691104454;BEBIDA LACT CAROLINA BAND MOR/COCO 360G;004;1;0,00;0,00;0,00;A;23;233
